,Institution,Title,AdjSalary,PostdocNum,Senior,Fellow,Faculty,Scholar,Assistant,Clinical,Researcher,Teaching,Intern,Trainee,Associate,NIH_grants,NIH_order,NSF,NSF_order,State
221,Boston University,Postdoctoral Associate,51660,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
222,Boston University,Postdoctoral Associate,51999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
223,Boston University,Postdoctoral Associate,51999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
224,Boston University,Postdoctoral Associate,51999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
225,Boston University,Postdoctoral Associate,51999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
226,Boston University,Postdoctoral Associate,52000.08,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
227,Boston University,Postdoctoral Associate,52116,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
228,Boston University,Postdoctoral Associate,52140,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
229,Boston University,Postdoctoral Associate,52300,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
230,Boston University,Postdoctoral Associate,52500,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
231,Boston University,Postdoctoral Associate,52500,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
232,Boston University,Postdoctoral Associate,52500,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
233,Boston University,Postdoctoral Associate,52695,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
234,Boston University,Postdoctoral Associate,52779.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
235,Boston University,Postdoctoral Associate,53000.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
236,Boston University,Sr Postdoctoral Associate,53000.04,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
237,Boston University,Postdoctoral Associate,53000.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
238,Boston University,Postdoctoral Associate,53100,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
239,Boston University,Postdoctoral Associate,53200.08,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
240,Boston University,Postdoctoral Associate,53300,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
241,Boston University,Postdoctoral Associate,53800,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
242,Boston University,Postdoctoral Associate,53900,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
243,Boston University,Postdoctoral Associate,54200,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
244,Boston University,Postdoctoral Associate,54216,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
245,Boston University,Postdoctoral Associate,54228,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
246,Boston University,Postdoctoral Associate,54340,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
247,Boston University,Postdoctoral Associate,54545,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
248,Boston University,Postdoctoral Associate,54748.92,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
249,Boston University,Postdoctoral Associate,54800,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
250,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
251,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
252,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
253,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
254,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
255,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
256,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
257,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
258,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
259,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
260,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
261,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
262,Boston University,Senior Postdoctoral Associate,54999.96,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
263,Boston University,Postdoctoral Associate,54999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
264,Boston University,Postdoctoral Associate,55020,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
265,Boston University,Senior Postdoctoral Associate,55296,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
266,Boston University,Postdoctoral Associate,55500,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
267,Boston University,Postdoctoral Associate,55800,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
268,Boston University,Postdoctoral Associate,56000.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
269,Boston University,Postdoctoral Associate,56229.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
270,Boston University,Postdoctoral Associate,56250,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
271,Boston University,Postdoctoral Associate,56376,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
272,Boston University,Postdoctoral Associate,56376,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
273,Boston University,Postdoctoral Associate,56649.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
274,Boston University,Postdoctoral Associate,57000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
275,Boston University,Postdoctoral Associate,57000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
276,Boston University,Postdoctoral Associate,57000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
277,Boston University,Postdoctoral Associate,57500.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
278,Boston University,Postdoctoral Associate,57500.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
279,Boston University,Postdoctoral Associate,57750,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
280,Boston University,Postdoctoral Associate,57799.92,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
281,Boston University,Postdoctoral Associate,57999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
282,Boston University,Postdoctoral Associate,57999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
283,Boston University,Senior Postdoctoral Associate,58000.08,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
284,Boston University,Postdoctoral Associate,58500,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
285,Boston University,Postdoctoral Associate,58500,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
286,Boston University,Postdoctoral Associate,58999.92,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
287,Boston University,Postdoctoral Associate,59310.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
288,Boston University,Postdoctoral Associate,59499.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
289,Boston University,Postdoctoral Associate,59873.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
290,Boston University,Postdoctoral Associate,59880,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
291,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
292,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
293,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
294,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
295,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
296,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
297,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
298,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
299,Boston University,Senior Postdoctoral Associate,60000,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
300,Boston University,Postdoctoral Associate,60000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
301,Boston University,Senior Postdoctoral Associate,63834,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
302,Boston University,Senior Postdoctoral Associate,64500,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
303,Boston University,Senior Postdoctoral Associate,64999.92,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
304,Boston University,Postdoctoral Associate,65000.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
305,Boston University,Postdoctoral Associate,65000.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
306,Boston University,Postdoctoral Associate,65000.04,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
307,Boston University,Postdoctoral Associate,69400,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
308,Boston University,Postdoctoral Associate,69999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
309,Boston University,Postdoctoral Associate,69999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
310,Boston University,Postdoctoral Associate,75000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
311,Boston University,Postdoctoral Associate,75000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
312,Boston University,Senior Postdoctoral Associate,75000,297,1,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
313,Boston University,Postdoctoral Associate,75000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
314,Boston University,Postdoctoral Associate,76000,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
315,Boston University,Postdoctoral Associate,78280,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
316,Boston University,Postdoctoral Associate,79999.92,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
317,Boston University,Postdoctoral Associate,84999.96,297,0,0,0,0,0,0,0,0,0,0,1,172328687,6,395921,19,MA
318,Bothell,Research Associate,41592,6,0,0,0,0,0,0,1,0,0,0,1,,,,,WA
319,Bothell,Research Associate,47484,6,0,0,0,0,0,0,1,0,0,0,1,,,,,WA
320,Bothell,Research Associate,47484,6,0,0,0,0,0,0,1,0,0,0,1,,,,,WA
321,Bothell,Research Associate,48504,6,0,0,0,0,0,0,1,0,0,0,1,,,,,WA
322,Bothell,Research Associate,56400,6,0,0,0,0,0,0,1,0,0,0,1,,,,,WA
323,Bothell,Research Associate,60000,6,0,0,0,0,0,0,1,0,0,0,1,,,,,WA
324,BUFFALO,Postdoctoral Associate,36000,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
325,BUFFALO,Postdoctoral Associate,38240,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
326,BUFFALO,Postdoctoral Associate,38700,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
327,BUFFALO,Postdoctoral Associate,41000,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
328,BUFFALO,Postdoctoral Associate,41000,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
329,BUFFALO,Postdoctoral Associate,42000,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
330,BUFFALO,Postdoctoral Associate,42800,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
331,BUFFALO,Postdoctoral Associate,43000,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
332,BUFFALO,Postdoctoral Associate,43692,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
333,BUFFALO,Postdoctoral Associate,45000,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
334,BUFFALO,Postdoctoral Associate,50000,11,0,0,0,0,0,0,0,0,0,0,1,60031673,23,389569,21,NY
335,DULUTH,Post-Doctoral Associate,48661.22,3,0,0,0,0,0,0,0,0,0,0,1,753217,45,27528,37,MN
336,DULUTH,Post-Doctoral Associate,46811.09,3,0,0,0,0,0,0,0,0,0,0,1,753217,45,27528,37,MN
337,DULUTH,Post-Doctoral Associate,72817.25,3,0,0,0,0,0,0,0,0,0,0,1,753217,45,27528,37,MN
338,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
339,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
340,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
341,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
342,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
343,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
344,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
345,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
346,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
347,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
348,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
349,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
350,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
351,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
352,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
353,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
354,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
355,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
356,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
357,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
358,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
359,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
360,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
361,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
362,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
363,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
364,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
365,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
366,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
367,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
368,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
369,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
370,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
371,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
372,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
373,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
374,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
375,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
376,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
377,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
378,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
379,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
380,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
381,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
382,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
383,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
384,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
385,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
386,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
387,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
388,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
389,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
390,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
391,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
392,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
393,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
394,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
395,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
396,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
397,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
398,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
399,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
400,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
401,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
402,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
403,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
404,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
405,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
406,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
407,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
408,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
409,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
410,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
411,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
412,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
413,Florida State University,Postdoctoral Scholar Research,47658.6,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
414,Florida State University,Postdoctoral Scholar,47658.6,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
415,Florida State University,Postdoctoral Scholar Research,47658.68,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
416,Florida State University,Postdoctoral Scholar,47659,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
417,Florida State University,Postdoctoral Scholar,47659,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
418,Florida State University,Postdoctoral Scholar Research,47659,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
419,Florida State University,Postdoctoral Scholar Research,47659.12,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
420,Florida State University,Postdoctoral Scholar Research,47659.12,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
421,Florida State University,Postdoctoral Scholar,47997.9,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
422,Florida State University,Postdoctoral Assoc Researcher,47999.99,140,0,0,0,0,0,0,1,0,0,0,1,35790197,30,268288,24,FL
423,Florida State University,Postdoctoral Scholar Research,48000,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
424,Florida State University,Postdoctoral Scholar,48000,140,0,0,0,1,0,0,0,0,0,0,0,35790197,30,268288,24,FL
425,Florida State University,Postdoctoral Scholar Research,48000,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
426,Florida State University,Postdoctoral Scholar Research,48000,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
427,Florida State University,Postdoctoral Scholar Research,48105.88,140,0,0,0,1,0,0,1,0,0,0,0,35790197,30,268288,24,FL
428,Florida State University,Postdoctoral Assoc Researcher,48278.57,140,0,0,0,0,0,0,1,0,0,0,1,35790197,30,268288,24,FL
